datetime_UTC,lat,lon
2024.01.31 14:21:44,52.69244790909091,13.366204545454545
2024.01.31 14:21:45,52.69247327272727,13.366217363636364
2024.01.31 14:21:46,52.69249863636364,13.366230181818182
2024.01.31 14:21:47,52.692524,13.366243
2024.01.31 14:21:48,52.692530545454545,13.366246363636364
2024.01.31 14:21:49,52.69253709090909,13.366249727272727
2024.01.31 14:21:50,52.69254363636364,13.366253090909092
2024.01.31 14:21:51,52.692550181818184,13.366256454545455
2024.01.31 14:21:52,52.69255672727273,13.366259818181819
2024.01.31 14:21:53,52.69256327272727,13.366263181818182
2024.01.31 14:21:54,52.692569818181816,13.366266545454545
2024.01.31 14:21:55,52.69257636363636,13.366269909090908
2024.01.31 14:21:56,52.69258290909091,13.366273272727273
2024.01.31 14:21:57,52.692589454545455,13.366276636363636
2024.01.31 14:21:58,52.692596,13.36628
2024.01.31 14:21:59,52.692612454545454,13.366287999999999
2024.01.31 14:22:00,52.692628909090914,13.366296
2024.01.31 14:22:01,52.692645363636366,13.366304
2024.01.31 14:22:02,52.69266181818182,13.366311999999999
2024.01.31 14:22:03,52.69267827272727,13.36632
2024.01.31 14:22:04,52.69269472727273,13.366328
2024.01.31 14:22:05,52.69271118181818,13.366336
2024.01.31 14:22:06,52.692727636363635,13.366344
2024.01.31 14:22:07,52.69274409090909,13.366352
2024.01.31 14:22:08,52.69276054545455,13.36636
2024.01.31 14:22:09,52.692777,13.366368
2024.01.31 14:22:10,52.692786818181816,13.366372545454546
2024.01.31 14:22:11,52.69279663636364,13.36637709090909
2024.01.31 14:22:12,52.692806454545455,13.366381636363636
2024.01.31 14:22:13,52.69281627272727,13.366386181818182
2024.01.31 14:22:14,52.69282609090909,13.366390727272726
2024.01.31 14:22:15,52.69283590909091,13.366395272727273
2024.01.31 14:22:16,52.692845727272726,13.366399818181817
2024.01.31 14:22:17,52.69285554545454,13.366404363636363
2024.01.31 14:22:18,52.69286536363636,13.366408909090909
2024.01.31 14:22:19,52.69287518181818,13.366413454545453
2024.01.31 14:22:20,52.692885,13.366418
2024.01.31 14:22:21,52.69290127272727,13.366425454545453
2024.01.31 14:22:22,52.69291754545454,13.366432909090909
2024.01.31 14:22:23,52.692933818181814,13.366440363636363
2024.01.31 14:22:24,52.692950090909086,13.366447818181818
2024.01.31 14:22:25,52.69296636363636,13.366455272727272
2024.01.31 14:22:26,52.69298263636364,13.366462727272728
2024.01.31 14:22:27,52.69299890909091,13.366470181818181
2024.01.31 14:22:28,52.69301518181818,13.366477636363637
2024.01.31 14:22:29,52.693031454545455,13.36648509090909
2024.01.31 14:22:30,52.69304772727273,13.366492545454546
2024.01.31 14:22:31,52.693064,13.3665
2024.01.31 14:22:32,52.69306718181818,13.366501363636363
2024.01.31 14:22:33,52.693070363636366,13.366502727272728
2024.01.31 14:22:34,52.693073545454546,13.36650409090909
